ID,nper,anio,mes,GR,ronda,region,REGION_4,dpto,nom_dpto,barrio,ccz,ESTRED13,LOC_AGR_13,NOM_LOC_AGR_13,h2_cv,h4_1_cv,d23,d24,d25,e0_cv,e01_cv,e1_cv,e557,e26,e27,e29_1,e29_2,e29_3,e29_4,e29_5,e29_6,e49,e51_2,e197_1,e51_3,e51_4_a,e201_1a,e51_4_b,e201_1b,e51_5,e201_1c,e51_6,e201_1d,e209_1,e51_6a,e51_6b,e214_1,e51_8,e215_1,e217_1,e51_9,e218_1,e220_1,e51_10,e221_1,e223_1,e51_11,e224_1,e226_1,f269,f270,f271,f272,f273,f69,f69_1,f274,f275,f276,f277,f70,f304,f302,f303,f71_2,f72_2,f73,f82,f305,f306,f284_1,f284_2,f284_3,f284_4,f284_5,f284_6,f284_7,f85,f311,f309,f310,f90_2,f91_2,f92,f96,f296_1,f296_2,f296_3,f296_4,f296_5,f296_6,f296_7,f98,f99,f100,f101,f102,f103,f297,f298,f104,f299,f110,f111,f113,f114,f115,f300,f108,f301,f106,f116,f117,f124_1,f124_2,f124_3,f124_5,POBPCOAC,SUBEMPLEO,NIV_EDU,W,SIT_OCUP,INFORMAL,SECTOR_F
59194,1,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,0,2,0,0,0,2,1,61,2,2,1,1,2,3,1,6,1,0,0,0,3,1,0,0,0,0,0,3,1,22152,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,8322,8610,2,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,59,Empleado,0,Formal
59194,2,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,0,2,0,0,0,1,2,68,2,2,1,1,2,3,1,6,1,0,3,1,0,0,1,2,0,0,0,2,1,33372,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,2. CB completo o EMS incomp,59,NA,0,NA
59195,1,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,0,2,0,0,0,1,2,92,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,2,0,2,1,2,1,9,0,3. Sec. completa o terciaria incomp,67,NA,0,NA
59195,2,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,0,2,0,0,0,2,1,60,2,2,1,2,2,0,1,6,1,0,0,0,3,1,0,0,0,0,0,3,1,22152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5222,4661,1,1,3,0,0,8,8,8,8,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,67,Empleado,0,Formal
59196,1,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,3,5,0,0,0,1,2,45,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3334,7020,9,1,1,1,0,6,6,6,6,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2. CB completo o EMS incomp,89,Cuentapropistas,0,Formal
59196,2,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,3,5,0,0,0,2,1,43,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6111,111,1,1,3,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,89,Empleado,0,Formal
59197,1,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,3,5,0,0,0,1,2,35,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9112,8422,2,1,0,0,0,6,6,6,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,105,Empleado,0,Formal
59197,2,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,3,5,0,0,0,2,1,29,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8342,4210,2,1,0,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,105,Empleado,0,Formal
59197,3,2024,1,31,1,2,2,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",0,0,2,3,5,0,0,0,2,2,16,2,2,1,2,2,0,3,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,105,NA,0,NA
53300,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,1,3,2,0,1,1,2,34,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9111,8121,9,2,7,0,0,6,6,6,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2. CB completo o EMS incomp,99,Contratista dependiente,1,Informal
53300,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,1,3,2,0,1,2,1,14,2,2,1,2,2,0,3,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,1. CB incompleto o menos,99,NA,0,NA
53301,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,0,3,2,0,1,1,1,70,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,9,2,55122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5230,5610,1,2,1,0,0,7,7,7,7,7,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,3. Sec. completa o terciaria incomp,106,Empleado,1,Formal
53301,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,0,3,2,0,1,2,2,62,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,0,0,0,2,1,33281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5120,5610,1,2,1,0,0,6,6,6,6,6,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,106,Empleado,1,Formal
53301,3,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,0,3,2,0,1,2,1,31,2,2,1,2,2,0,1,6,1,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,8341,9312,1,1,8,0,0,4,4,4,4,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,106,Empleado,0,Formal
53302,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,1,3,2,0,1,1,2,30,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,1,1,33234,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,2,1,1,1,2355,8411,8,1,0,0,0,0,0,0,0,0,0,15,1,1,1,5142,9602,9,2,0,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,116,Empleado,0,Formal
53302,3,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,1,3,2,0,1,2,1,43,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,2,1,22352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,8332,4923,1,1,3,0,0,0,18,0,18,0,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,116,Empleado,0,Formal
53303,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,1,3,2,0,1,2,1,78,2,2,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,1. CB incompleto o menos,40,NA,0,NA
53303,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,1,3,2,0,1,1,2,71,2,2,1,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,1,2,2,1,10,0,1. CB incompleto o menos,40,NA,0,NA
53304,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,1,4,2,0,1,2,1,63,2,2,1,2,2,0,1,6,1,0,0,0,2,2,0,0,0,0,0,2,1,22354,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,8,0,0,0,0,0,1,1,2,2,2,2,1,4,0,1. CB incompleto o menos,75,NA,0,NA
53304,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,1,4,2,0,1,1,2,63,2,2,1,2,2,0,1,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4212,9200,9,2,7,0,0,8,8,8,8,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1. CB incompleto o menos,75,Contratista dependiente,1,Informal
53304,3,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,1,4,2,0,1,2,2,27,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4110,6920,1,1,8,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,75,Empleado,0,Formal
53305,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,1,2,39,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,1,1,22372,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,1,0,0,0,1,1,1,1,9412,8610,1,1,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,3. Sec. completa o terciaria incomp,119,Empleado,0,Formal
53305,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,2,1,38,2,2,1,2,2,0,1,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5414,8010,1,1,3,0,0,8,8,8,8,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,119,Empleado,0,Formal
53305,3,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,2,1,17,2,2,1,2,2,0,3,6,1,0,3,1,0,0,0,0,1,2,33214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,119,NA,0,NA
53305,4,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,2,1,22,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,1,2,33372,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,28,2,2,0,0,0,1,1,2,2,2,2,1,4,0,3. Sec. completa o terciaria incomp,119,NA,0,NA
53306,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,0,2,2,0,1,1,2,74,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,3,1,2,2,1,2,1,9,0,1. CB incompleto o menos,62,NA,0,NA
53306,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,2,0,2,2,0,1,2,1,50,2,2,1,2,2,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7112,4100,9,2,7,0,0,0,6,6,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,40,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1. CB incompleto o menos,62,Contratista dependiente,1,Informal
53307,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,1,2,3,2,0,1,1,2,39,2,2,1,2,2,0,1,6,1,0,3,1,0,0,1,2,1,2,33234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,2,1,1,1,9112,8510,2,1,0,0,0,0,0,0,0,0,0,25,1,1,1,7512,5610,1,2,0,0,0,0,0,0,0,24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,2. CB completo o EMS incomp,60,Empleado,0,Formal
53308,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,0,3,2,0,1,1,2,43,2,2,1,1,2,3,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,9,2,55214,9,2,55131,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4110,8423,2,1,0,0,6,6,0,6,6,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,3. Sec. completa o terciaria incomp,70,Empleado,0,Formal
53308,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,0,3,2,0,1,2,2,17,2,2,1,1,2,3,3,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,1,1,2,2,2,2,1,7,0,2. CB completo o EMS incomp,70,NA,0,NA
53308,3,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,0,3,2,0,1,2,1,14,2,2,1,1,2,3,3,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,3,2,0,2,2,2,2,7,0,1. CB incompleto o menos,70,NA,0,NA
53309,1,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,2,1,54,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,3,1,22152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7411,4321,9,1,1,0,0,8,8,8,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,3. Sec. completa o terciaria incomp,85,Cuentapropistas,0,Formal
53309,2,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,1,2,53,2,2,1,2,2,0,1,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6,1,55138,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,2,1,1,1,2611,8411,2,1,0,0,0,0,0,0,0,0,0,30,1,1,1,2611,6910,9,1,0,0,0,0,0,0,0,15,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,4. Terciario completo o posgrado,85,Empleado,0,Formal
53309,3,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,2,2,19,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,55158,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,3. Sec. completa o terciaria incomp,85,NA,0,NA
53309,4,2024,1,28,4,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,4,0,4,2,0,1,2,2,19,2,2,1,2,2,0,3,6,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,55138,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,3. Sec. completa o terciaria incomp,85,NA,0,NA
49415,1,2024,1,26,6,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,5,1,6,2,0,1,1,2,37,2,2,1,1,2,3,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,1,1,1,9112,8521,1,1,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,36,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2. CB completo o EMS incomp,88,Empleado,0,Formal
49415,2,2024,1,26,6,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,5,1,6,2,0,1,2,1,34,2,2,1,2,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5120,8422,2,1,0,0,18,6,6,18,6,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0,1. CB incompleto o menos,88,Empleado,0,Formal
49415,3,2024,1,26,6,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,5,1,6,2,0,1,2,2,18,2,2,1,1,2,3,3,6,1,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,6,2,0,2,2,2,1,7,0,2. CB completo o EMS incomp,88,NA,0,NA
49415,4,2024,1,26,6,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,5,1,6,2,0,1,2,2,16,2,2,1,1,2,3,3,6,1,0,3,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,3,2,0,2,2,2,2,7,0,2. CB completo o EMS incomp,88,NA,0,NA
49415,5,2024,1,26,6,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,5,1,6,2,0,1,2,2,14,2,2,1,1,2,3,3,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,3,2,0,2,2,2,2,7,0,1. CB incompleto o menos,88,NA,0,NA
49416,1,2024,1,26,6,3,3,12,Río Negro,0,0,9,12020,"Fray Bentos y otras (Barrio Anglo, Las Cañas)",1,0,3,1,4,2,0,1,1,2,33,2,2,1,2,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,15,1,0,1,2,2,2,2,1,6,0,2. CB completo o EMS incomp,125,NA,0,NA
